ggml_cuda_init: found 1 CUDA devices (Total VRAM: 45596 MiB):
  Device 0: NVIDIA L40S, compute capability 8.9, VMM: yes, VRAM: 45596 MiB

Computing statistics for /home/user1/workspace/bobchenyx/26-ICCAD/qwen35-imatrix-q8_0-callback-864.gguf (510 tensors)

 Layer	       Tensor	          Σ(Act²)	  Min	            Max	           μ	   σ	 % Active	N	   Entropy	E (norm)	ZD	  CosSim
    34	7820	7381	6846	7801	6827	12995	13029	5027	12221	9464	14204	11364	23621	24081	16234	14903	12405	6113	14922	838	19282	2010	13540	14653	8432	13254	24980	19235	45245	9602	5892	5600	5447	8519	21383	1622	16887	18036	4281	2379	15182	2403	7905	4995	30454	13518	9489	38360	30210	18535	4406	8448	5698	2960	17022	17482	36628	20586	22764	6738	771	22791	8510	24427	17336	13626	24388	10531	15329	10782	15976	2341	16285	6282	23018	1631	7350	15258	2775	3435	22155	21146	12460	7209	15398	11935	10887	7921	14772	3375	36135	25751	14585	23146	15878	43164	14767	18346	10670	14358	3311	6934	14024	15353	5540	6938	10269	9869	23742	23454	4686	3654	15079	9268	18043	7425	7999	2668	4101	2155	11495	19045	13002	20999	2565	3485	3138	1886	15767	15810	10678	18828	21796	22466	4760	2161	5993	16861	10627	2064	5714	10099	6326	13811	2894	2089	10080	1961	1899	20836	23359	8454	17360	15685	25115	12953	2131	8741	16760	10561	15306	17842	11831	21335	15032	10533	18667	9350	13101	12090	16005	53953	13181	14723	5361	24340	8951	13711	2718	16218	21239	27467	16452	15439	11251	16090	11695	22402	22388	2020	2927	17839	8009	1311	11286	12739	10392	16665	5979	10893	2405	10311	59386	11605	8245	19990	15900	22218	27513	15031	1924	4823	24553	2458	8766	9559	8134	18681	19214	17679	1030	2007	19644	11448	16848	20791	14137	18304	7340	8473	9634	5969	16678	18754	5832	37161	9293	2374	26460	12655	21613	13803	2587	11396	16481	13015	15024	7137	8576	20182	13050	4405	15593	11859	20009	25072	3395584
    35	8121	10764	16342	23742	4341	9024	5862	17999	12461	21197	18038	17920	4584	11320	20527	4877	23240	10674	14540	18901	71376	12896	39595	12940	9813	2382	2235	32165	1443	8391	17259	5166	9151	6860	21715	21545	20744	12032	12325	18293	17907	6026	27316	12724	21251	2779	20546	14491	11755	27224	1752	13693	7640	23345	17401	14514	5054	27976	15639	11980	42133	12241	12249	26805	15952	4344	11976	10835	13738	11187	2749	16256	26580	23073	2109	12109	14005	15776	18374	18666	16393	6798	2489	14923	15128	29191	9416	21463	8326	22621	12826	3710	13683	7527	16352	16057	6534	14703	5960	31681	28649	10974	8407	19434	20107	5590	13018	5678	4603	3209	13178	22892	5961	11931	20599	30929	8235	12603	3711	9406	15275	16028	6144	17956	4714	3391	14453	16949	10658	6920	14291	36669	20646	6405	3996	4730	10215	6923	7111	16323	2653	6103	31160	11299	2552	43883	9703	5803	29148	6518	1932	21290	7093	21009	7689	11850	10143	8627	1600	21162	1949	18467	8298	12679	9321	25298	3000	11473	3913	3995	8341	28475	3018	12921	7484	2639	17255	3017	3697	6916	12587	16932	9193	2271	19347	20898	18481	4038	1249	16588	29311	17524	16395	3672	7763	6466	20759	16227	6473	11398	8406	6534	13396	11255	5027	1715	23423	3598	5584	13434	15038	4168	1435	11072	26305	5794	1245	15848	38225	6486	10992	14570	4769	25603	16114	8930	4373	6213	10410	7088	4719	6449	26120	12039	4406	13236	42969	3063	4107	22373	7900	18529	11151	1687	489	13514	2319	31707	6506	1076	14249	5989	16402	31247	34591	21090	3395584
    36	29017	11594	18402	11001	14392	6709	2891	9046	2524	10305	27606	13133	14341	13837	44790	15701	10946	13143	15461	10971	23857	15127	11156	16391	23944	16965	14103	8243	12709	15655	2404	16077	20361	2690	7818	2971	9913	16131	1237	43986	17224	7777	26072	12346	12039	11033	1354	10885	13090	18677	13923	13322	5936	9783	3977	13088	23142	18481	9422	7236	8782	9467	3090	24436	14209	13909	16922	15742	3890	12581	19673	1408	5296	19413	20885	11357	4511	12779	18897	17822	4914	10577	3156	15968	18096	13737	4594	21618	17803	16062	1168	1230	11268	13961	9275	3415	4830	2499	3266	11227	4586	11999	7134	14829	34872	7368	7997	15128	2959	12428	32387	9587	11224	2872	3944	9478	15178	49208	18803	8556	35157	7604	5455	19849	13067	13898	14209	17613	13560	703	7773	7986	2535	10841	21401	17705	18109	4047	14549	25827	11402	5469	15231	9145	8861	18723	5226	32926	12932	13467	2602	9390	21258	21681	29856	4903	2839	3389	26464	5627	21590	7418	3056	20833	32762	7176	10568	17339	13886	17864	3746	12490	18521	2171	3873	2154	11206	5211	4800	2559	1067	25454	9103	3015	2005	10555	7481	19084	19699	4832	3310	15634	36540	54774	12385	34485	11883	1779	11360	15560	1354	7852	41951	15396	19126	11648	16905	14470	8106	3276	14586	48828	10690	25713	22365	3191	4978	15000	6433	8836	15235	4638	17705	16371	10434	12941	11339	32058	19247	5434	7660	18216	12839	17902	26840	16110	2198	3836	5181	18634	9457	10287	13886	1869	21862	14231	27670	3144	1465	2292	15502	24505	14409	20679	18756	16916	3395584
    37	7378	17074	10261	11703	15141	23833	3066	7497	16790	5523	2523	13803	10511	8311	28254	25333	19066	25203	10217	10028	13473	9764	15459	4946	6435	11541	2934	37672	14990	6135	3196	22378	18162	15934	15158	5730	7950	47508	10212	21189	3451	2846	3068	15755	3930	38039	3073	2304	8406	3904	23657	9733	10467	13028	4358	55886	22791	15231	19525	13843	23064	12481	8981	10586	21070	9846	14547	31371	3947	18953	10015	6147	15828	10833	13963	9318	9587	7642	24989	2568	10322	17698	3431	53251	25607	8791	16444	33818	5609	14891	20747	4768	10537	17844	15707	11750	10077	23176	6868	36918	10451	17136	12042	19781	13241	8710	2491	15835	8464	19671	13473	18292	14836	16070	9504	9660	5654	9571	2445	9633	3998	11121	26294	8088	23918	3390	18179	8324	5357	17473	9731	7104	20266	6850	25143	12237	3436	12272	5733	14569	12354	3451	2636	32810	9139	17848	7130	11963	4810	15217	2546	20263	13128	4117	2861	3018	15766	1455	14957	20328	14682	35929	16932	16042	18103	21872	17047	1737	2430	20803	10354	27563	3017	8426	37667	4877	7130	14575	11329	15897	8999	10971	23906	4015	23432	14351	7379	10463	1922	2391	34959	2824	12426	36861	11299	5672	24334	8552	10393	30894	18206	6667	5835	2479	14962	6604	7829	9611	16532	8014	8335	17833	19518	8971	17459	10972	3335	6775	9408	11358	38291	21067	2404	2442	10824	6554	8847	18019	5525	11950	2151	5351	20246	45835	5074	4274	6462	14018	17016	15650	8728	19078	9403	9699	15154	6353	16738	28693	16612	1642	15897	2880	12604	1951	4327	14861	3395584
    38	8015	2069	3022	28083	17276	10629	4818	22206	17629	35832	4270	5541	8382	19087	17292	14960	11691	10558	8671	2267	20450	13066	12686	7899	15316	4404	5023	9230	16974	2891	36144	17152	9054	20674	3830	15158	5857	10278	3853	42413	11421	19899	5180	14971	59836	24321	11403	3039	22331	11452	11947	2474	16877	2979	5493	6884	8246	6809	5531	27279	16890	14507	6219	9429	31434	12007	11099	8067	25493	13530	10609	25295	6587	10463	13809	40635	3094	12383	6381	12253	20283	3630	11693	3067	12248	4167	23664	20570	16710	4835	4841	7546	24437	10041	15898	35203	18757	13899	8816	11036	2549	24657	17406	11912	11150	9547	1919	3754	3164	17195	9260	9125	10398	2391	6948	8251	2647	5019	18809	1413	7638	20052	26726	13678	16050	4396	25687	17968	5640	3497	4088	9436	19237	12823	16998	11293	17776	10112	5410	15327	3819	17968	4275	21938	9962	5412	21732	4558	19908	13779	8645	13116	3588	7723	18988	2390	16608	28699	21143	6078	12543	10126	30877	14478	5063	3771	8226	10743	25713	19522	4443	10429	5029	39972	2811	15882	19778	12496	3440	7834	12667	3484	10513	2704	5060	12096	4815	9898	8901	12593	13751	16613	17666	6940	2698	20925	23863	15173	23008	2927	19486	30329	20275	3114	11903	8495	6610	5381	2034	144870	12955	3247	22631	48848	2330	37445	8995	9757	13380	9694	15478	2952	10623	15706	3213	10993	5106	10279	20591	2528	3524	6296	7552	10614	38861	6622	12773	11967	2756	14100	6087	16004	21954	15865	25406	13853	3096	5047	11098	13054	22331	16984	13400	4512	24533	2354	3395584
    39	1736	32253	17814	2770	4197	14872	8488	6379	17401	25338	9444	16151	10426	26945	18274	67621	21446	8394	16505	5809	17123	9922	3744	34245	9069	20485	4345	11921	3025	16043	15088	18185	22231	5886	17373	8423	25863	10107	21714	9271	15682	4946	13757	1966	15868	5293	5716	6054	5756	3611	3845	2435	42437	11374	3979	20761	9827	28186	16737	4995	10895	38552	33980	12626	3318	3183	13554	10299	6216	24349	24332	1715	35423	5579	20285	18684	6305	18915	16578	6566	4073	7445	3515	10860	3567	19503	7125	13710	5942	11141	9049	7918	42130	10320	2877	4827	16453	2610	13341	7893	10804	11085	3792	10108	5708	5946	8690	7153	6168	16152	17015	2323	15487	11915	15120	8271	12187	9563	17544	2153	21034	4011	3428	11349	3833	22438	3877	11895	11957	25803	4748	3943	9485	8761	8592	3350	7835	6453	12866	13318	9164	10670	11615	3998	7125	23914	23656	12013	12623	13758	24681	5382	4105	3853	34661	7327	3914	7212	33480	14409	3626	7555	8352	20163	7621	15892	8100	6331	6133	10082	10231	15439	8366	8063	7751	10435	26818	24498	13233	15112	1782	28562	15130	35760	28449	3536	23041	20013	13657	23466	14710	18817	4082	5303	3974	29493	8094	26046	4691	9048	18357	11307	6981	2249	12181	3480	5985	3107	2664	13820	4850	12850	2861	34841	3504	27165	6845	9912	11499	19491	33150	32312	8668	10311	21833	10555	7409	10782	10408	5530	15141	27838	5447	7988	12505	12221	4117	3021	3979	42843	21793	29033	16517	15110	23742	13676	29599	10520	20424	18899	35684	17905	22499	11741	24475	13581	3395584


Router analysis — per-layer score margin and weight concentration (ICCAD)
  SM_k4 / SM_k6 : prob[3]-prob[4] / prob[5]-prob[6]  (gap at boundary; larger = safer to reduce)
  WC_k4 / WC_k6 : top4/top8 / top6/top8  (weight concentration; higher = safer)
  MaxProb        : mean of max expert probability per token
  RoutEntropy    : mean per-token routing entropy in bits

 Layer	    Tokens	      SM_k4	 SM_k4_Std	     WC_k4	      SM_k6	 SM_k6_Std	     WC_k6	   MaxProb	RoutEntropy
------	----------	-----------	----------	----------	-----------	----------	----------	----------	-----------
     0	    424448	   0.002731	  0.003302	  0.650579	   0.001474	  0.001910	  0.841225	  0.041349	     7.3927
     1	    424448	   0.002532	  0.003377	  0.657142	   0.001274	  0.001632	  0.843447	  0.043367	     7.4863
     2	    424448	   0.002809	  0.003585	  0.687084	   0.001337	  0.001689	  0.857758	  0.062882	     7.3741
     3	    424448	   0.001836	  0.002525	  0.655052	   0.000878	  0.001156	  0.839828	  0.041349	     7.5858
     4	    424448	   0.002470	  0.003075	  0.660938	   0.001193	  0.001542	  0.844845	  0.041871	     7.5115
     5	    424448	   0.002662	  0.003387	  0.666316	   0.001285	  0.001674	  0.847762	  0.044977	     7.4892
     6	    424448	   0.002662	  0.003391	  0.659631	   0.001344	  0.001704	  0.844718	  0.044693	     7.4721
     7	    424448	   0.002322	  0.002890	  0.661687	   0.001136	  0.001420	  0.844552	  0.043912	     7.5193
     8	    424448	   0.002089	  0.002660	  0.660032	   0.001015	  0.001293	  0.843199	  0.041116	     7.5800
     9	    424448	   0.002401	  0.002908	  0.665641	   0.001176	  0.001478	  0.847065	  0.043331	     7.5162
    10	    424448	   0.003072	  0.003850	  0.659512	   0.001570	  0.001977	  0.845445	  0.049200	     7.3461
    11	    424448	   0.003316	  0.003879	  0.661321	   0.001770	  0.002161	  0.847290	  0.052603	     7.2769
    12	    424448	   0.002529	  0.003124	  0.656665	   0.001325	  0.001628	  0.842943	  0.047506	     7.4197
    13	    424448	   0.002409	  0.002881	  0.651921	   0.001267	  0.001508	  0.840649	  0.043679	     7.4587
    14	    424448	   0.002220	  0.002787	  0.647621	   0.001173	  0.001435	  0.837697	  0.042539	     7.4918
    15	    424448	   0.002228	  0.002695	  0.647359	   0.001174	  0.001395	  0.837754	  0.041766	     7.4864
    16	    424448	   0.002139	  0.002650	  0.644340	   0.001138	  0.001369	  0.836095	  0.041265	     7.4923
    17	    424448	   0.002131	  0.002650	  0.645558	   0.001110	  0.001356	  0.836661	  0.039941	     7.5158
    18	    424448	   0.002199	  0.002695	  0.648566	   0.001163	  0.001440	  0.838517	  0.041168	     7.5075
    19	    424448	   0.002091	  0.002610	  0.649483	   0.001066	  0.001339	  0.838341	  0.040081	     7.5343
    20	    424448	   0.002149	  0.002827	  0.661943	   0.001018	  0.001324	  0.844193	  0.041707	     7.5722
    21	    424448	   0.002299	  0.002822	  0.662179	   0.001141	  0.001424	  0.845216	  0.042850	     7.5283
    22	    424448	   0.002654	  0.003331	  0.651780	   0.001347	  0.001686	  0.840827	  0.044805	     7.4017
    23	    424448	   0.002592	  0.003166	  0.652735	   0.001360	  0.001685	  0.841229	  0.046103	     7.3697
    24	    424448	   0.002209	  0.002762	  0.648564	   0.001167	  0.001491	  0.838270	  0.042990	     7.4619
    25	    424448	   0.002088	  0.002611	  0.642568	   0.001081	  0.001326	  0.834988	  0.039293	     7.5068
    26	    424448	   0.002022	  0.002642	  0.643240	   0.001053	  0.001351	  0.834901	  0.039935	     7.5210
    27	    424448	   0.002095	  0.002767	  0.640504	   0.001058	  0.001316	  0.833860	  0.037189	     7.5215
    28	    424448	   0.002025	  0.002543	  0.642233	   0.001041	  0.001282	  0.834646	  0.039006	     7.5071
    29	    424448	   0.002153	  0.002727	  0.646892	   0.001091	  0.001424	  0.837684	  0.036786	     7.5479
    30	    424448	   0.002077	  0.002535	  0.645787	   0.001048	  0.001318	  0.837037	  0.036025	     7.5667
    31	    424448	   0.001831	  0.002310	  0.640634	   0.000939	  0.001186	  0.833816	  0.033274	     7.6139
    32	    424448	   0.002339	  0.002804	  0.648672	   0.001201	  0.001467	  0.839653	  0.036503	     7.4975
    33	    424448	   0.002643	  0.002935	  0.655301	   0.001423	  0.001740	  0.845270	  0.036089	     7.5007
    34	    424448	   0.002455	  0.002851	  0.647603	   0.001321	  0.001661	  0.840747	  0.033842	     7.5222
    35	    424448	   0.001737	  0.002265	  0.639246	   0.000831	  0.001087	  0.833025	  0.028409	     7.7059
    36	    424448	   0.001775	  0.002127	  0.639210	   0.000912	  0.001180	  0.834072	  0.027736	     7.6807
    37	    424448	   0.001667	  0.002172	  0.629971	   0.000900	  0.001223	  0.829581	  0.025485	     7.7026
    38	    424448	   0.001414	  0.001998	  0.619475	   0.000774	  0.001091	  0.823453	  0.022717	     7.7328
    39	    424448	   0.001653	  0.002078	  0.625758	   0.001448	  0.002242	  0.831555	  0.027045	     7.6481

